I Quattro Poeti,"16,188",Florence_Tuscany,4.5,168,Free Wifi ,"#60 Best Value of 1,867 places to stay in Florence"
Locanda dei Poeti,"15,555",Florence_Tuscany,4.5,753,Free Wifi ,Not available
Hotel Savoy,"81,008",Florence_Tuscany,4.5,"1,227",Free Wifi ,"#61 Best Value of 1,867 places to stay in Florence"
Hotel Executive Florence,"20,764",Florence_Tuscany,4.5,442,Free Wifi ,"#62 Best Value of 1,867 places to stay in Florence"
Rivoli Boutique Hotel,"19,853",Florence_Tuscany,4.5,"2,070",Free Wifi ,"#63 Best Value of 1,867 places to stay in Florence"
Helvetia & Bristol Firenze,"83,870",Florence_Tuscany,4.5,373,Free Wifi ,"#64 Best Value of 1,867 places to stay in Florence"
The Student Hotel Florence,"14,489",Florence_Tuscany,4.5,826,Visit hotel website ,"#65 Best Value of 1,867 places to stay in Florence"
Hotel Pendini,"19,086",Florence_Tuscany,4.5,"3,044",Free Wifi ,Not available
Hotel Regency,"48,631",Florence_Tuscany,4.5,482,Free Wifi ,"#66 Best Value of 1,867 places to stay in Florence"
Piazza Pitti Palace,"29,000",Florence_Tuscany,5,154,Free Wifi ,"#67 Best Value of 1,867 places to stay in Florence"
Mercure Firenze Centro,"22,657",Florence_Tuscany,4,"1,166",Free Wifi ,"#68 Best Value of 1,867 places to stay in Florence"
Hotel Boccaccio,"10,178",Florence_Tuscany,4,608,Free Wifi ,"#69 Best Value of 1,867 places to stay in Florence"
Hotel La Scaletta,"13,684",Florence_Tuscany,4.5,"1,674",Free Wifi ,"#70 Best Value of 1,867 places to stay in Florence"
Relais Luce Florence,"14,115",Florence_Tuscany,5,120,Free Wifi ,"#71 Best Value of 1,867 places to stay in Florence"
San Gallo Palace,"16,393",Florence_Tuscany,4.5,"2,706",Free Wifi ,"#72 Best Value of 1,867 places to stay in Florence"
Hotel Hermitage,"21,638",Florence_Tuscany,4.5,753,Free Wifi ,"#73 Best Value of 1,867 places to stay in Florence"
Guest House Bel Duomo,"8,982",Florence_Tuscany,4.5,472,Free Wifi ,"#74 Best Value of 1,867 places to stay in Florence"
Hotel Adler Cavalieri,"19,500",Florence_Tuscany,4,"1,065",Free Wifi ,"#75 Best Value of 1,867 places to stay in Florence"
Villa Tortorelli,"15,161",Florence_Tuscany,5,21,Free Wifi ,"#76 Best Value of 1,867 places to stay in Florence"
Residenza La Musa Amarcord,"27,724",Florence_Tuscany,5,80,Free Wifi ,"#77 Best Value of 1,867 places to stay in Florence"
Palazzo Martellini Residenza D'Epoca,"22,066",Florence_Tuscany,5,24,Free Wifi ,"#78 Best Value of 1,867 places to stay in Florence"
Residenza Castiglioni,"15,147",Florence_Tuscany,4.5,487,Free Wifi ,"#79 Best Value of 1,867 places to stay in Florence"
NilHotel,"18,032",Florence_Tuscany,4,804,Free Wifi ,"#80 Best Value of 1,867 places to stay in Florence"
Hotel California Florence,"14,708",Florence_Tuscany,3.5,689,Bar/Lounge ,"#81 Best Value of 1,867 places to stay in Florence"
KF Deluxe B&B,"26,555",Florence_Tuscany,5,49,Free Wifi ,"#82 Best Value of 1,867 places to stay in Florence"
Residenza D'epoca Palazzo Galletti,"19,771",Florence_Tuscany,4,294,Free Wifi ,"#83 Best Value of 1,867 places to stay in Florence"
Residence Porta al Prato,"15,905",Florence_Tuscany,3.5,223,Free Wifi ,"#84 Best Value of 1,867 places to stay in Florence"
Hotel Masaccio,"6,447",Florence_Tuscany,3.5,256,Free Wifi ,"#85 Best Value of 1,867 places to stay in Florence"
Hotel Fiorita,"8,852",Florence_Tuscany,4.5,"1,040",Free Wifi ,"#86 Best Value of 1,867 places to stay in Florence"
Casa Di Barbano,"8,024",Florence_Tuscany,4.5,261,Free Wifi ,"#87 Best Value of 1,867 places to stay in Florence"
Il Terrazzino Sulla Cattedrale,"35,517",Florence_Tuscany,4.5,26,Free Wifi ,"#88 Best Value of 1,867 places to stay in Florence"
QK Costa 58 Home Tower,"21,245",Florence_Tuscany,4.5,24,Free Wifi ,"#89 Best Value of 1,867 places to stay in Florence"
Hotel Beatrice,"9,748",Florence_Tuscany,4,131,Free Wifi ,"#90 Best Value of 1,867 places to stay in Florence"
Locanda dei Poeti,"15,555",Florence_Tuscany,4.5,753,Free Wifi ,Not available
Hotel Art Atelier,"20,400",Florence_Tuscany,4.5,577,Free Wifi ,"#91 Best Value of 1,867 places to stay in Florence"
"Sina Villa Medici, Autograph Collection","45,735",Florence_Tuscany,4.5,"1,109",Free Wifi ,"#92 Best Value of 1,867 places to stay in Florence"
Hotel Renaissance,"19,033",Florence_Tuscany,4.5,114,Free Wifi ,"#93 Best Value of 1,867 places to stay in Florence"
Hostel Archi Rossi,"10,277",Florence_Tuscany,4,949,Free Wifi ,"#94 Best Value of 1,867 places to stay in Florence"
Hotel Ester,"10,224",Florence_Tuscany,4.5,497,Free Wifi ,"#95 Best Value of 1,867 places to stay in Florence"
Hotel Pendini,"19,086",Florence_Tuscany,4.5,"3,044",Free Wifi ,Not available
Hotel Nizza,"11,110",Florence_Tuscany,4,543,Free Wifi ,"#96 Best Value of 1,867 places to stay in Florence"
Hotel Home Florence,"14,389",Florence_Tuscany,4,909,Free Wifi ,"#97 Best Value of 1,867 places to stay in Florence"
Room Mate Luca,"16,719",Florence_Tuscany,4.5,"1,552",Free Wifi ,"#98 Best Value of 1,867 places to stay in Florence"
Domus Florentiae Hotel,"11,940",Florence_Tuscany,4,465,Free Wifi ,"#99 Best Value of 1,867 places to stay in Florence"
MH Florence Hotel,"17,357",Florence_Tuscany,4,441,Free Wifi ,"#100 Best Value of 1,867 places to stay in Florence"
7Florence B&B,"14,590",Florence_Tuscany,4,137,Free Wifi ,"#101 Best Value of 1,867 places to stay in Florence"
Hotel Rosary Garden,"18,032",Florence_Tuscany,4.5,529,Free Wifi ,"#102 Best Value of 1,867 places to stay in Florence"
The Artists' Palace Florence,"17,922",Florence_Tuscany,4.5,124,Free Wifi ,"#103 Best Value of 1,867 places to stay in Florence"
Botticelli Hotel,"14,572",Florence_Tuscany,4,883,Free Wifi ,"#104 Best Value of 1,867 places to stay in Florence"
Hotel Palazzo Vecchio,"11,230",Florence_Tuscany,4,775,Free Wifi ,"#105 Best Value of 1,867 places to stay in Florence"
Hotel Villa Betania,"27,150",Florence_Tuscany,4.5,630,Free Wifi ,"#106 Best Value of 1,867 places to stay in Florence"
Hotel Boston,"14,425",Florence_Tuscany,4.5,544,Free Wifi ,"#107 Best Value of 1,867 places to stay in Florence"
Hotel Montebello Splendid Firenze,"29,343",Florence_Tuscany,4.5,"1,266",Free Wifi ,"#108 Best Value of 1,867 places to stay in Florence"
Hotel Bavaria,"8,636",Florence_Tuscany,4,569,Free Internet ,"#109 Best Value of 1,867 places to stay in Florence"
Starhotels Tuscany,"17,849",Florence_Tuscany,4,943,Free Wifi ,"#110 Best Value of 1,867 places to stay in Florence"
Palazzo Graziani,"12,129",Florence_Tuscany,4.5,138,Free Wifi ,"#111 Best Value of 1,867 places to stay in Florence"
Marignolle Relais & Charme,"23,766",Florence_Tuscany,4.5,189,Free Wifi ,"#112 Best Value of 1,867 places to stay in Florence"
B&B Relais Tiffany,"10,747",Florence_Tuscany,4.5,137,Free Wifi ,"#113 Best Value of 1,867 places to stay in Florence"
Residenza Dei Pucci,"18,688",Florence_Tuscany,4,323,Free Wifi ,"#114 Best Value of 1,867 places to stay in Florence"
Room Mate Isabella,"23,769",Florence_Tuscany,4.5,564,Free Wifi ,"#115 Best Value of 1,867 places to stay in Florence"
Hotel Emma,"27,320",Florence_Tuscany,4,333,Free Wifi ,"#116 Best Value of 1,867 places to stay in Florence"
Hotel Ungherese Small Luxury Hotel 2020,"14,025",Florence_Tuscany,4,313,Free Wifi ,"#117 Best Value of 1,867 places to stay in Florence"
Hotel Bodoni,"8,183",Florence_Tuscany,4,780,Free Wifi ,"#118 Best Value of 1,867 places to stay in Florence"
B&B Santa Maria Novella,"8,704",Florence_Tuscany,4.5,90,Free Wifi ,"#119 Best Value of 1,867 places to stay in Florence"
Hotel Arizona,"228,209",Florence_Tuscany,4,537,Free Wifi ,"#120 Best Value of 1,867 places to stay in Florence"
Locanda dei Poeti,"15,555",Florence_Tuscany,4.5,753,Free Wifi ,Not available
Il Grillo di Firenze,"10,929",Florence_Tuscany,5,613,Free Wifi ,"#121 Best Value of 1,867 places to stay in Florence"
B&B Monte Oliveto,"19,756",Florence_Tuscany,5,519,Free Wifi ,"#122 Best Value of 1,867 places to stay in Florence"
Eco Urban B&B,"21,147",Florence_Tuscany,5,193,Free Wifi ,"#123 Best Value of 1,867 places to stay in Florence"
Portrait Firenze,"112,386",Florence_Tuscany,5,781,Free Wifi ,"#124 Best Value of 1,867 places to stay in Florence"
The St. Regis Florence,"104,730",Florence_Tuscany,5,"1,579",Restaurant ,"#125 Best Value of 1,867 places to stay in Florence"
Hotel Pendini,"19,086",Florence_Tuscany,4.5,"3,042",Free Wifi ,Not available
San Giuliano Inn,"14,590",Florence_Tuscany,5,501,Free Wifi ,"#126 Best Value of 1,867 places to stay in Florence"
Gourmet B&B Villa Landucci,"19,001",Florence_Tuscany,5,299,Free Wifi ,"#127 Best Value of 1,867 places to stay in Florence"
Hotel Morandi Alla Crocetta,"17,445",Florence_Tuscany,4.5,584,Free Wifi ,"#128 Best Value of 1,867 places to stay in Florence"
Residenza d'Epoca Palazzo Riblet,"12,262",Florence_Tuscany,5,152,Free Wifi ,"#129 Best Value of 1,867 places to stay in Florence"
Casale dei Cento Acri,"10,694",Florence_Tuscany,5,327,Free Wifi ,"#130 Best Value of 1,867 places to stay in Florence"
Residenza Il Villino B&B,"16,974",Florence_Tuscany,5,"1,147",Free Wifi ,"#131 Best Value of 1,867 places to stay in Florence"
Firenze Suite,"19,466",Florence_Tuscany,5,440,Free Wifi ,"#132 Best Value of 1,867 places to stay in Florence"
Bed and Breakfast Locanda di Mosconi,"22,494",Florence_Tuscany,5,197,Free Wifi ,"#133 Best Value of 1,867 places to stay in Florence"
Riva Lofts Florence,"19,124",Florence_Tuscany,4.5,255,Free Wifi ,"#134 Best Value of 1,867 places to stay in Florence"
Il Guelfo Bianco,"17,393",Florence_Tuscany,4.5,"2,686",Free Wifi ,"#135 Best Value of 1,867 places to stay in Florence"
Stanze del David Place,"24,030",Florence_Tuscany,5,175,Free Wifi ,"#136 Best Value of 1,867 places to stay in Florence"
Residence Palazzo Belfiore,"27,253",Florence_Tuscany,5,397,Free Wifi ,"#137 Best Value of 1,867 places to stay in Florence"
A Florence View B&B,"15,299",Florence_Tuscany,5,555,Free Wifi ,"#138 Best Value of 1,867 places to stay in Florence"
Granduomo Charming Accomodation,"35,700",Florence_Tuscany,5,459,Free Wifi ,"#139 Best Value of 1,867 places to stay in Florence"
Corte Dei Neri,"15,970",Florence_Tuscany,5,310,Free Wifi ,"#140 Best Value of 1,867 places to stay in Florence"
Alfieri9,"14,647",Florence_Tuscany,5,156,Free Wifi ,"#141 Best Value of 1,867 places to stay in Florence"
Palazzo Alfani al David,"16,958",Florence_Tuscany,5,448,Free Wifi ,"#142 Best Value of 1,867 places to stay in Florence"
Annabella Hotel,"7,396",Florence_Tuscany,5,5,Free Wifi ,"#143 Best Value of 1,867 places to stay in Florence"
Mr My Resort Florence,"15,117",Florence_Tuscany,5,287,Free Wifi ,"#144 Best Value of 1,867 places to stay in Florence"
Velona's Jungle Luxury Suites,"35,663",Florence_Tuscany,5,86,Free Wifi ,"#145 Best Value of 1,867 places to stay in Florence"
De' Benci Bed and Breakfast in Firenze,"23,562",Florence_Tuscany,4.5,305,Free Wifi ,"#146 Best Value of 1,867 places to stay in Florence"
Grand Amore Hotel and Spa,"32,453",Florence_Tuscany,5,449,Free Wifi ,"#147 Best Value of 1,867 places to stay in Florence"
Cimabue 9,"24,585",Florence_Tuscany,4.5,228,Free Wifi ,"#148 Best Value of 1,867 places to stay in Florence"
Residenza Alessandra,"22,075",Florence_Tuscany,5,8,Free Wifi ,"#149 Best Value of 1,867 places to stay in Florence"
The Moon Boutique Hotel & Spa,"244,066",Florence_Tuscany,4.5,214,Free Wifi ,"#150 Best Value of 1,867 places to stay in Florence"
Locanda dei Poeti,"15,555",Florence_Tuscany,4.5,753,Free Wifi ,Not available
Hotel Bella Firenze,"12,609",Florence_Tuscany,4.5,212,Free Wifi ,"#151 Best Value of 1,867 places to stay in Florence"
Porta Faenza,"10,382",Florence_Tuscany,4.5,"1,273",Free Wifi ,"#152 Best Value of 1,867 places to stay in Florence"
Hotel Collodi,"12,502",Florence_Tuscany,4.5,372,Free Wifi ,"#153 Best Value of 1,867 places to stay in Florence"
Ridolfi Guest House,"16,611",Florence_Tuscany,4.5,453,Free Wifi ,"#154 Best Value of 1,867 places to stay in Florence"
BandB Firenze 8 Cittadella 8,"13,612",Florence_Tuscany,5,89,Free Wifi ,"#155 Best Value of 1,867 places to stay in Florence"
Hotel Pendini,"19,086",Florence_Tuscany,4.5,"3,044",Free Wifi ,Not available
Relais Stibbert,"11,837",Florence_Tuscany,4,753,Free Wifi ,"#156 Best Value of 1,867 places to stay in Florence"
La Stella d'Oro,"17,130",Florence_Tuscany,5,110,Free Wifi ,"#157 Best Value of 1,867 places to stay in Florence"
Relais Hotel Centrale Residenza D'Epoca,"17,759",Florence_Tuscany,4.5,927,Free Wifi ,"#158 Best Value of 1,867 places to stay in Florence"
Hotel Giglio,"12,632",Florence_Tuscany,4.5,790,Free Wifi ,"#159 Best Value of 1,867 places to stay in Florence"
La Porta del Paradiso,"12,541",Florence_Tuscany,4.5,125,Free Wifi ,"#160 Best Value of 1,867 places to stay in Florence"
Home in Florence B&B,"19,915",Florence_Tuscany,4.5,461,Free Wifi ,"#161 Best Value of 1,867 places to stay in Florence"
Residenza Giotto,"20,844",Florence_Tuscany,4.5,451,Free Wifi ,"#162 Best Value of 1,867 places to stay in Florence"
Hotel Balcony,"7,105",Florence_Tuscany,4.5,915,Free Wifi ,"#163 Best Value of 1,867 places to stay in Florence"
Casa Rovai Guest House,"15,299",Florence_Tuscany,4.5,516,Free Wifi ,"#164 Best Value of 1,867 places to stay in Florence"
Hotel Dali,"8,196",Florence_Tuscany,4.5,733,Free Wifi ,"#165 Best Value of 1,867 places to stay in Florence"
Hotel Garibaldi Blu,"35,888",Florence_Tuscany,4.5,394,Free Wifi ,"#166 Best Value of 1,867 places to stay in Florence"
La Farina Apartments,"17,128",Florence_Tuscany,4.5,306,Free Wifi ,"#167 Best Value of 1,867 places to stay in Florence"
N4U Guest House,"11,475",Florence_Tuscany,4.5,169,Free Wifi ,"#168 Best Value of 1,867 places to stay in Florence"
Al Canto,"12,332",Florence_Tuscany,4.5,165,Free Wifi ,"#169 Best Value of 1,867 places to stay in Florence"
Villa Tolomei Hotel & Resort,"29,343",Florence_Tuscany,4.5,622,Free Wifi ,"#170 Best Value of 1,867 places to stay in Florence"
Alla Dimora Altea,"12,954",Florence_Tuscany,4.5,285,Free Wifi ,"#171 Best Value of 1,867 places to stay in Florence"
B&B la Nannina,"15,299",Florence_Tuscany,5,105,Free Wifi ,"#172 Best Value of 1,867 places to stay in Florence"
B&B Le Stanze del Duomo,"10,558",Florence_Tuscany,4.5,840,Free Wifi ,"#173 Best Value of 1,867 places to stay in Florence"
Hotel Nuova Italia,"7,000",Florence_Tuscany,4,"1,139",Free Wifi ,"#174 Best Value of 1,867 places to stay in Florence"
Hotel Burchianti,"18,852",Florence_Tuscany,4.5,404,Free Wifi ,"#175 Best Value of 1,867 places to stay in Florence"
Albergo Bencidormi,"9,653",Florence_Tuscany,4.5,217,Free Wifi ,"#176 Best Value of 1,867 places to stay in Florence"
Relais del Duomo,"17,943",Florence_Tuscany,4.5,249,Free Wifi ,"#177 Best Value of 1,867 places to stay in Florence"
Sette Angeli Rooms,"16,258",Florence_Tuscany,4,409,Free Wifi ,"#178 Best Value of 1,867 places to stay in Florence"
Antico Centro Suites,"13,393",Florence_Tuscany,4.5,317,Free Wifi ,"#179 Best Value of 1,867 places to stay in Florence"
Hotel Relais Il Cestello,"23,380",Florence_Tuscany,4.5,340,Free Wifi ,"#180 Best Value of 1,867 places to stay in Florence"
Locanda dei Poeti,"15,555",Florence_Tuscany,4.5,753,Free Wifi ,Not available
Hotel Montreal,"6,728",Florence_Tuscany,4,830,Free Wifi ,"#181 Best Value of 1,867 places to stay in Florence"
Corte Calzaiuoli,"37,951",Florence_Tuscany,5,45,Free Wifi ,"#182 Best Value of 1,867 places to stay in Florence"
Florence Old Bridge B&B,"11,745",Florence_Tuscany,4.5,192,Free Wifi ,"#183 Best Value of 1,867 places to stay in Florence"
DEDO Boutique Hotel,"18,032",Florence_Tuscany,4,406,Free Wifi ,"#184 Best Value of 1,867 places to stay in Florence"
Hotel Accademia,"14,163",Florence_Tuscany,4.5,89,Free Wifi ,"#185 Best Value of 1,867 places to stay in Florence"
Hotel Pendini,"19,086",Florence_Tuscany,4.5,"3,044",Free Wifi ,Not available
3110 Arthotel,"15,152",Florence_Tuscany,4.5,59,Free Wifi ,"#186 Best Value of 1,867 places to stay in Florence"
Badia Fiorentina Bed and Breakfast,"16,119",Florence_Tuscany,4.5,286,Free Wifi ,"#187 Best Value of 1,867 places to stay in Florence"
Hotel delle Camelie,"15,534",Florence_Tuscany,4.5,178,Free Wifi ,"#188 Best Value of 1,867 places to stay in Florence"
Hotel Savonarola,"7,541",Florence_Tuscany,4,440,Free Wifi ,"#189 Best Value of 1,867 places to stay in Florence"
Hotel Bonifacio,"10,326",Florence_Tuscany,4,463,Free Wifi ,"#190 Best Value of 1,867 places to stay in Florence"
Residenza le Fonticine,"11,719",Florence_Tuscany,4.5,208,Free Wifi ,"#191 Best Value of 1,867 places to stay in Florence"
Strozzi Palace Hotel,"19,958",Florence_Tuscany,4,765,Free Wifi ,"#192 Best Value of 1,867 places to stay in Florence"
Hotel Lombardia,"12,234",Florence_Tuscany,4,386,Free Wifi ,"#193 Best Value of 1,867 places to stay in Florence"
Bed and Breakfast Galileo 2000,"21,198",Florence_Tuscany,4.5,222,Free Wifi ,"#194 Best Value of 1,867 places to stay in Florence"
Residenza Betta,"14,754",Florence_Tuscany,4.5,307,Free Wifi ,"#195 Best Value of 1,867 places to stay in Florence"
Hotel Nella,"9,561",Florence_Tuscany,4.5,99,Free Wifi ,"#196 Best Value of 1,867 places to stay in Florence"
Palazzo Ruspoli,"34,567",Florence_Tuscany,4,449,Free Wifi ,"#197 Best Value of 1,867 places to stay in Florence"
Beatrice B&B,"11,839",Florence_Tuscany,4.5,127,Free Wifi ,"#198 Best Value of 1,867 places to stay in Florence"
Hotel Vasari Palace,"8,743",Florence_Tuscany,4,655,Free Wifi ,"#199 Best Value of 1,867 places to stay in Florence"
Hotel Jane,"12,021",Florence_Tuscany,4,723,Free Wifi ,"#200 Best Value of 1,867 places to stay in Florence"
Rosso 23,"24,917",Florence_Tuscany,4,942,Free Wifi ,"#201 Best Value of 1,867 places to stay in Florence"
B&B Repubblica,"14,754",Florence_Tuscany,4.5,202,Free Wifi ,"#202 Best Value of 1,867 places to stay in Florence"
Oltrarno Splendid,"23,495",Florence_Tuscany,5,43,Free Wifi ,"#203 Best Value of 1,867 places to stay in Florence"
Bed & Breakfast Leopoldo,"8,808",Florence_Tuscany,4.5,371,Free Wifi ,"#204 Best Value of 1,867 places to stay in Florence"
Adelaide House,"18,214",Florence_Tuscany,4.5,141,Free Wifi ,"#205 Best Value of 1,867 places to stay in Florence"
Hotel Firenze Capitale,"18,870",Florence_Tuscany,4.5,89,Free Wifi ,"#206 Best Value of 1,867 places to stay in Florence"
Hotel Bigallo,"17,302",Florence_Tuscany,4,499,Not available,"#207 Best Value of 1,867 places to stay in Florence"
Dimora Salviati,"18,168",Florence_Tuscany,4.5,78,Free Wifi ,"#208 Best Value of 1,867 places to stay in Florence"
Ostello Tasso,"9,016",Florence_Tuscany,4.5,184,Bar/Lounge ,"#209 Best Value of 1,867 places to stay in Florence"
Villa Belvedere - Florence,"13,114",Florence_Tuscany,4.5,236,Free Wifi ,"#210 Best Value of 1,867 places to stay in Florence"
Locanda dei Poeti,"15,555",Florence_Tuscany,4.5,753,Free Wifi ,Not available
La Residenza di Michelangelo,"11,248",Florence_Tuscany,4.5,170,Free Wifi ,"#211 Best Value of 1,867 places to stay in Florence"
Hotel Ferrucci,"9,280",Florence_Tuscany,4,579,Free Wifi ,"#212 Best Value of 1,867 places to stay in Florence"
Domux Home Repubblica Luxury Apartment,"34,607",Florence_Tuscany,4.5,80,Free Wifi ,"#213 Best Value of 1,867 places to stay in Florence"
Soggiorno Pitti,"6,563",Florence_Tuscany,4.5,98,Free Wifi ,"#214 Best Value of 1,867 places to stay in Florence"
FuordArno Bed & Breakfast,"16,176",Florence_Tuscany,5,39,Free Wifi ,"#215 Best Value of 1,867 places to stay in Florence"
Hotel Pendini,"19,086",Florence_Tuscany,4.5,"3,044",Free Wifi ,Not available
Guicciardini24,"15,678",Florence_Tuscany,4.5,68,Free Wifi ,"#216 Best Value of 1,867 places to stay in Florence"
Cavalieri Palace,"21,978",Florence_Tuscany,4.5,112,Free Wifi ,"#217 Best Value of 1,867 places to stay in Florence"
Soggiorno Sogna Firenze,"136,308",Florence_Tuscany,4,241,Free Wifi ,"#218 Best Value of 1,867 places to stay in Florence"
Frimi boutique rooms,"13,676",Florence_Tuscany,5,33,Free Wifi ,"#219 Best Value of 1,867 places to stay in Florence"
B&B Marbo Florence,"10,194",Florence_Tuscany,4,215,Free Wifi ,"#220 Best Value of 1,867 places to stay in Florence"
Dimora degli Artisti B&B,"12,430",Florence_Tuscany,5,42,Free Wifi ,"#221 Best Value of 1,867 places to stay in Florence"
Althea Rooms,"8,197",Florence_Tuscany,4,173,Free Wifi ,"#222 Best Value of 1,867 places to stay in Florence"
